SAMPLE_KEY,smiles
BJ1898780,ClC(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O |c:10|
BJ1899169,[H][C@]12[C@@H](C)C(S[C@@H]3CN[C@@H](C3)C(=O)Nc3cccc(c3)C(O)=O)=C(N1C(=O)[C@]2([H])[C@@H](C)O)C([O-])=O |c:24|
BJ1896798,Nc1cc(Cl)c(NC2=NCCN2)c(Cl)c1 |t:7|
BJ1895706,"[H][C@@]12CC(C)(C)CC[C@@]1(CC[C@]1(C)[C@]2([H])C(=O)C=C2[C@@]3(C)C=C(C#N)C(=O)C(C)(C)[C@]3([H])CC[C@@]12C)C(O)=O |t:19,23|"
BJ1896747,[H][C@@]12Cc3c[nH]c4cccc(C1=C[C@@H](CN2C)NC(=O)N(CC)CC)c34 |c:12|
BJ1896909,CCCCC\C=C/C\C=C/CCCCCCCC(=O)NCCCC(O)=O
BJ1899074,CCCCCCCCCCCCCCC[C@@H](O)[C@@H](N)CO
BJ1894882,Nc1ncnc2[nH]cnc12
BJ1894821,OC(CCN1CCCCC1)(C1CCCCC1)c1ccccc1
BJ1894819,NS(=O)(=O)c1cc2c(NC(NS2(=O)=O)C(Cl)Cl)cc1Cl
BJ1895627,NC(=O)CC[C@H](NC(=O)Cc1ccccc1)C(O)=O
BJ1894505,NCCCCCC(O)=O
BJ1894521,NC(CO)C(=O)NNCc1ccc(O)c(O)c1O
BJ1895755,Oc1ccc(cc1)-c1coc2cc(O)cc(O)c2c1=O
BJ1896072,ClC(Cl)C(c1ccc(Cl)cc1)c1ccccc1Cl
BJ1894842,C[N+](C)(C)CC(O)CC(O)=O
BJ1899163,[H][C@@]12[C@@H](C)[C@H](C)CC[C@@]1(CC[C@]1(C)C2=CC[C@]2([H])[C@@]3(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@]3([H])CC[C@@]12C)C(O)=O |t:15|
BJ1894850,CCOc1ccc(NC(C)=O)cc1
BJ1898108,[H][C@]12SCC(COC(N)=O)=C(N1C(=O)[C@H]2NC(=O)C(=C/CC)\c1csc(N)n1)C(=O)OCOC(=O)C(C)(C)C |c:9|
BJ1896899,N[C@@H](CSCC(O)=O)C(O)=O
BJ1897882,COc1ccc2n([Mg]n3c(nc4cc(OC)ccc34)S(=O)Cc3ncc(C)c(OC)c3C)c(nc2c1)S(=O)Cc1ncc(C)c(OC)c1C
BJ1894468,"[H][C@@]12C[C@H](C)[C@](OC(C)=O)(C(=O)COC(C)=O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C |c:35,t:31|"
BJ1899115,[H][C@]12CCCN3CCC[C@]([H])([C@@]4([H])CC=CC(=O)N4C1)[C@]23[H] |c:14|
BJ1898129,CCCc1c(OCCCCc2nnn[nH]2)ccc(C(C)=O)c1O
BJ1896868,[H][C@@]12CC[C@H]([C@H](C)CCC(=O)NCCS(O)(=O)=O)[C@@]1(C)[C@@H](O)C[C@@]1([H])[C@@]2([H])[C@H](O)C[C@]2([H])C[C@H](O)CC[C@]12C
BJ1897934,[H][C@]12N3CCC[C@@]1(CC)CC(=O)n1c2c(CC3)c2ccccc12
BJ1896305,COc1cc(O)c(cc1\C=C\C(=O)c1ccc(O)cc1)C(C)(C)C=C
BJ1894902,CCN(CC)CCOC(=O)C(C1CCCCC1)c1ccccc1
BJ1894900,CC(C)C(=O)Nc1ccc(c(c1)C(F)(F)F)[N+]([O-])=O
BJ1894831,NC(N)=O
BJ1899106,Cc1cccc(C)c1NC(=O)c1ccc(N)cc1
BJ1894518,CCC(C)C(N)C1=NC(CS1)C(=O)NC(CC(C)C)C(=O)NC(CCC(O)=O)C(=O)NC(C(C)CC)C(=O)NCCCCC1NC(=O)C(CC(N)=O)NC(=O)C(CC(O)=O)NC(=O)C(Cc2c[nH]cn2)NC(=O)C(Cc2ccccc2)NC(=O)C(NC(=O)C(CCCN)NC1=O)C(C)CC |t:6|
BJ1895970,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@H](CC[C@]12C)OC(C)=O |t:17|
BJ1896069,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl
BJ1896597,COc1ccc(cc1OC)C(=O)N1CCCc2cc(ccc12)C1=NNC(=O)SC1C |t:25|
BJ1896975,Cc1cccc(C)c1NC(=O)CC12CCCN1CCC2
BJ1894489,COc1cccc(CN([C@H]2C[C@H](N(Cc3ccc4OCOc4c3)C2)C(=O)N2CCNCC2)C(=O)CC(C)(C)C)c1
BJ1895630,CC(C)(Sc1ccc(CCN(CCCCC2CCCCC2)C(=O)NC2CCCCC2)cc1)C(O)=O
BJ1894862,Nc1ncnc2n(cnc12)C1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]1O
BJ1899162,CC1(C)OC[C@@H](COC(=O)CCc2ccc(OC[C@@H](O)CNCCNC(=O)N3CCOCC3)cc2)O1
BJ1897944,O[C@@H]1[C@@H](COP([O-])([O-])=O)OC(O)(COP(O)([O-])=O)[C@H]1O
BJ1896796,CSc1ccc(OCc2ncc(n2C)[N+]([O-])=O)cc1
BJ1895909,[H][C@@]1(CC[C@]2([H])[C@]1(C)CCC\C2=C/C=C1/C[C@@H](O)C[C@H](O)C1=C)[C@H](C)CC[C@@H](O)C(C)C
BJ1896965,C(c1c[nH]c2ccccc12)c1c[nH]c2ccccc12
BJ1898130,Cc1nc(C)c(C)nc1C
BJ1896893,FC(F)(F)[C@]1(OC(=O)Nc2ccc(Cl)cc12)C#CC1CC1
BJ1897941,"CO[C@H]1\C=C\O[C@@]2(C)Oc3c(C2=O)c2c([O-])cc(NC(=O)\C(C)=C/C=C/C(C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)c(O)c2c(O)c3C |c:23,t:3,25|"
BJ1894892,[H][C@@]1(CN2CCC1C[C@@]2([H])[C@H](O)c1ccnc2ccccc12)C=C
BJ1894888,"C[C@]12CCC3C(C=CC4=CC(=O)CC[C@]34C)C1CC[C@@]2(O)CCC([O-])=O |c:6,t:8|"
BJ1894818,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1
BJ1895591,NCCC(Oc1ccc(cc1)C(F)(F)F)c1ccccc1
BJ1894506,CCC1(CCC(=O)NC1=O)c1ccc(N)cc1
BJ1894522,CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1
BJ1895761,Cc1cccc(C(O)=O)c1O
BJ1894392,OC[C@@H](O)[C@@H](O)[C@@H](O)[C@@H](O)C(O)C([O-])=O
BJ1894394,NC(N)=N
BJ1897843,CC(C)(S)C(=O)N[C@@H](CS)C(O)=O
BJ1896978,[O-]C(=O)c1nc(=O)[nH]c(=O)[nH]1
BJ1894778,"CO[C@H]1\C=C\O[C@@]2(C)Oc3c(C2=O)c2c(O)c(C=NN4CCN(C)CC4)c(NC(=O)\C(C)=C/C=C/C(C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@@H](OC(C)=O)[C@@H]1C)c(O)c2c(O)c3C |c:33,t:3,35|"
BJ1894849,NC(=N)c1ccc(OCCCCCOc2ccc(cc2)C(N)=N)cc1
BJ1898122,CCOC(=O)CSCCC1NC(CS1)C(O)=O
BJ1896900,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1
BJ1894267,Clc1ccc(Cn2cc(C(=O)C(=O)Nc3ccncc3)c3ccccc23)cc1
BJ1896821,C[C@@H]1CCCN1CCc1cc2cc(ccc2o1)-c1ccc(cc1)C#N
BJ1899100,O=C(CN1CCN(Cc2ccc3OCOc3c2)CC1)N1c2ccccc2Sc2ccccc12
BJ1897937,C[n+]1cccc(c1)C([O-])=O
BJ1896760,CNC(=O)c1cnn(c1)-c1nc(N)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1
BJ1897849,CC1(C)Oc2ccc(cc2[C@@H](OC2=CC(=O)CC2)[C@@H]1O)C#N |t:13|
BJ1896751,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@@H]1[C@H](O)Cc2ccccc12
BJ1894903,CCOc1ccc(Cc2nccc3cc(OCC)c(OCC)cc23)cc1OCC
BJ1894899,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(cc23)C(F)(F)F)CC1
BJ1894841,Oc1c(Br)cc(Br)c2cccnc12
BJ1894594,CC\C(c1ccc(O)cc1)=C(\CC)c1ccc(O)cc1
BJ1894852,CC(=O)[C@H]1CCC2C3CC=C4C[C@@H](O)CC[C@]4(C)C3CC[C@]12C |t:9|
BJ1894526,"CCCCC(=O)O[C@@]1([C@@H](C)CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@]12C)C(=O)CO |c:19,t:15|"
BJ1896006,C[C@]12C[C@H](O)C3C(CCC4=CC(=O)CC[C@]34C)C1CC[C@]2(O)C(=O)CO |t:9|
BJ1896070,CNC(=O)Oc1ccccc1OC(C)C
BJ1894399,O=N[Fe--](C#N)(C#N)(C#N)(C#N)C#N
BJ1896976,Nc1ncnc2n(CCOCP(O)(O)=O)cnc12
BJ1896896,CCCC(O)C(CC)CO
BJ1895610,C[N+](C)(C)CCCCCNCC12CC3CC(CC(C3)C1)C2
BJ1894861,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(c1)C(C)=O
BJ1897946,"COC(=O)C1=C(C)NC(C)=C([C@H]1c1cccc(c1)[N+]([O-])=O)C(=O)O[C@H]1CCN(Cc2ccccc2)C1 |c:4,9|"
BJ1899164,COc1ccc2[nH]c(SCc3ncc(C)c(OC)c3C)nc2c1
BJ1896961,CC(C)C(=O)OC(C)OC(=O)NCC1(CC(O)=O)CCCCC1
BJ1896797,Cc1c2c(oc1S([O-])(=O)=O)-c1ccc3c(CCCC3(C)C)c1C(=O)C2=O
BJ1894836,Cc1cc(cc(C)c1CC1=NCCN1)C(C)(C)C |t:10|
BJ1896906,Cc1cc(O)c2c3c1c1c(C)cc(O)c4c1c1c3c3c(c(O)cc(O)c3c2=O)c2c(O)cc(O)c(c12)c4=O
BJ1897938,[H][C@@]12C[C@]3(C[C@]1(O)CO)CC[C@]1([H])c4ccoc4CC[C@@]1(C)[C@]3([H])CC2
BJ1896870,CCCCCCCCCCCCCCCCCCCCCC(O)=O
BJ1897935,[H][C@@]12CC[C@]3(O)C[C@]1(CC3=C)[C@@H](C(O)=O)[C@]1([H])[C@]3(C)[C@@H](O)C=C[C@@]21OC3=O |c:23|
BJ1894891,[H][C@@]1(CN2CCC1C[C@@]2([H])[C@H](O)c1ccnc2ccccc12)C=C
BJ1894898,CC1CCc2cc(F)cc3c2n1cc(C(O)=O)c3=O
BJ1894830,COc1cc2CCN(C)[C@H]3Cc4ccc(Oc5c(O)c(OC)cc6CC[N+](C)(C)[C@H](Cc7ccc(O)c(Oc1cc23)c7)c56)cc4
BJ1899213,CSc1ccccc1OCC(O)CNC(C)C
BJ1894508,CN(C)CCC=C1c2ccccc2CCc2ccccc12
BJ1894523,CCOC(=O)c1ccc(N)cc1
BJ1896030,CCOC(=O)O[C@H]([C@H]1C[C@@H]2CC[N@]1C[C@@H]2C=C)c1ccnc2ccc(OC)cc12
BJ1896009,CN1C2C[C@H](O)[C@@H]1C[C@H](C2)OC(=O)[C@H](CO)c1ccccc1
BJ1894398,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O
BJ1897844,CC(C)(C)NCC(O)CSc1nc(cs1)-c1ccc(s1)C(N)=O
BJ1896681,CCCCCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(cc23)C(F)(F)F)CC1
BJ1894777,Oc1cccc(O)c1
BJ1894848,NCC(O)c1ccc(O)cc1
BJ1898123,CC(=O)NCCC(=O)N[C@@H](Cc1cnc[nH]1)C(O)=O
BJ1896971,OCC(Br)(Br)Br
BJ1897929,C[C@@H]1CC(=O)c2c(C1)ccc1C(=O)c3c(O)cccc3C(=O)c21
BJ1895585,COc1ccc(cc1)C(=O)c1c(C)n(CCN2CCOCC2)c2cc(I)ccc12
BJ1899118,CC(C)Cn1cnc2n(C)c(=O)n(C)c(=O)c12
BJ1897928,[H][C@@]12CC[C@@]3(C)[C@@H](C[C@H](OC(C)=O)C(=O)[C@]3([H])[C@@]1(C)C[C@H](OC2=O)c1ccoc1)C(=O)OC
BJ1896754,CN1CCN(CC1)C(c1ccccc1)c1ccc(Cl)cc1
BJ1896933,NC(=N)c1ccc(cc1)\C=C\c1ccc(cc1O)C(N)=N
BJ1899075,CCCCCCCCCCCCCC[C@@H](O)[C@@H](O)[C@@H](N)CO
BJ1894887,[H][C@]12C[C@@]3([H])C4=CCOC5CC(=O)N6C([C@@]35[H])[C@]1(CCN2C4)c1cc(OC)c(OC)cc61 |c:5|
BJ1894910,CC(C)OC(=O)C(C)(C)Oc1ccc(cc1)C(=O)c1ccc(Cl)cc1
BJ1894840,CN(C)c1c(C)n(C)n(-c2ccccc2)c1=O
BJ1899105,C(C1CN2CCC1CC2)N1c2ccccc2Sc2ccccc12
BJ1894520,"CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC12C |c:25,t:21|"
BJ1894527,CC(C[N+](C)(C)C)OC(N)=O
BJ1896007,CC(=O)OCC(=O)[C@H]1CCC2C3CCC4=CC(=O)CC[C@]4(C)C3CC[C@]12C |t:14|
BJ1894400,OCCCC([O-])=O
BJ1896979,CCCN(CCC)C(=O)C(CCC(=O)OCCCN1CCN(CCOC(=O)Cc2c(C)n(C(=O)c3ccc(Cl)cc3)c3ccc(OC)cc23)CC1)NC(=O)c1ccccc1
BJ1894415,CC(C)=CCC\C(C)=C\CC\C(C)=C\CSc1ccccc1C(N)=O
BJ1894772,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1
BJ1894860,COC(=O)[C@@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]12
BJ1897947,CC(C)C(=O)OCC\C(SS\C(CCOC(=O)C(C)C)=C(/C)N(Cc1cnc(C)nc1N)C=O)=C(\C)N(Cc1cnc(C)nc1N)C=O
BJ1896686,NS(=O)(=O)c1cc(-c2nnn[nH]2)c(NCc2cccs2)cc1Cl
BJ1896942,NC(=O)c1nc(F)cnc1O
BJ1896801,CSC[C@H](N)C(O)=O
BJ1899103,CCOc1ccc(\C=C2\NCCc3cc(OCC)c(OCC)cc23)cc1OCC
BJ1896890,[H][C@@]12Cc3c[nH]c4cccc(c34)[C@@]1([H])C[C@H](CN2CC=C)C(=O)N(CCCN(C)C)C(=O)NCC
BJ1897932,[H][C@]12[C@@H](CC[C@]1(CO)CC[C@]1(C)[C@]2([H])CC[C@]2([H])[C@@]3(C)CC[C@H](O)C(C)(C)[C@]3([H])CC[C@@]12C)C(C)=C
BJ1896761,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc3ccccc3n1)[C@@H](C2)C(=O)NC(C)(C)C
BJ1897850,CCCCCC(O)CCCC([O-])=O
BJ1894890,[H][C@@]12CC[C@H]([C@H](C)CCCC(C)C)[C@@]1(C)CCC\C2=C/C=C1/C[C@@H](O)CCC1=C
BJ1894897,[H][C@@]12C[C@](C)(CC[C@]1(C)CC[C@]1(C)C2=CC(=O)C2[C@@]3(C)CC[C@H](O)C(C)(C)C3CC[C@@]12C)C(O)=O |t:15|
BJ1894829,CCCCCC(C)N
BJ1899277,CCOC(=O)[C@@H](N)Cc1ccc(O)c(O)c1
BJ1894509,CCN(CC)Cc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1O
BJ1894524,NS(=O)(=O)c1cc2c(cc1Cl)N=C(CSCc1ccccc1)NS2(=O)=O |t:12|
BJ1895762,Cc1ccc2c(Cl)cc(Cl)c(O)c2n1
BJ1896010,COc1c2ccoc2cc2oc(=O)ccc12
BJ1894393,Cc1cc(ccc1\N=N\c1ccc2c(cc(c(N)c2c1O)S([O-])(=O)=O)S([O-])(=O)=O)-c1ccc(c(C)c1)\N=N\c1ccc2c(cc(c(N)c2c1O)S([O-])(=O)=O)S([O-])(=O)=O
BJ1897845,CO\N=C(\C(=O)NC1C2SCC(CSc3nc(C)c(CC(O)=O)s3)=C(N2C1=O)C(O)=O)c1csc(N)n1 |c:24|
BJ1899168,[H][C@]1(CC(=O)c2ccc(O)cc2O1)c1ccc(O)cc1
BJ1894776,CO[C@H]1[C@@H](C[C@@H]2CN3CCc4c([nH]c5cc(OC)ccc45)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)c1cc(OC)c(OC)c(OC)c1
BJ1898124,CC(C)c1ccc(C)c2c(cc(C)c2c1)S([O-])(=O)=O
BJ1897839,NC(Cc1ccc(O)cc1)C(O)=O
BJ1897930,[H][C@@]12CC[C@]3(C)[C@]([H])(C(=O)C=C4[C@]5([H])[C@@H](C)[C@H](C)CC[C@]5(C)CC[C@@]34C)[C@@]1(C)CC[C@@H](OC(C)=O)[C@]2(C)C(O)=O |t:10|
BJ1895652,NC(=N)NCc1cccc(I)c1
BJ1896757,NC(=O)C1CSSCCC(=O)NC(CCCCN=C(N)N)C(=O)NCC(=O)NC(CC(O)=O)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)N2CCCC2C(=O)N1
BJ1896966,Cc1c(C)c2OC(C)(COc3ccc(CC4SC(=O)NC4=O)cc3)CCc2c(C)c1O
BJ1896748,CCNC(=O)CC[C@@H](N)C(O)=O
BJ1896894,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSc1ccccc1)NC(=O)c1cccc(O)c1C)[C@@H](C2)C(=O)NC(C)(C)C
BJ1896744,OC[C@H]1O[C@H](O)C[C@@H](O)[C@@H]1O
BJ1894886,[H][C@]12OC(=O)c3cc(O)c(OC)c(O)c3[C@]1([H])O[C@H](CO)[C@@H](O)[C@@H]2O
BJ1894909,OC(=O)CCC(=O)c1ccc(cc1)-c1ccccc1
BJ1894839,C[n+]1c2cc(N)ccc2cc2ccc(N)cc12
BJ1899151,NC1CCN(C1)c1nc2n(cc(C(O)=O)c(=O)c2cc1F)-c1ccc(F)cc1F
BJ1894511,CCCc1ncc(C[n+]2ccccc2C)c(N)n1
BJ1894528,CC(=O)Oc1ccc(cc1)C(c1ccc(OC(C)=O)cc1)c1ccccn1
BJ1896008,[H][C@@]12CC[C@H](OC(=O)CC)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C |t:22|
BJ1896018,Nc1ccc(C(=O)Oc2ccccc2)c(O)c1
BJ1894401,[O-]C(=O)CCCc1ccccc1
BJ1894843,Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O
BJ1899062,CC1=C(CC(O)=O)c2cc(F)ccc2C\1=C/c1ccc(cc1)S(C)(=O)=O |c:1|
BJ1894771,COc1ccc(cc1)CN(CCN(C)C)c1ccccn1
BJ1894859,CC[C@H]1CN2CCC1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12
BJ1897949,FC(F)(F)c1cccc(Nc2ncccc2C(=O)OCCN2CCOCC2)c1
BJ1896687,COc1ccc(CCNCC(O)COc2cccc(C)c2)cc1OC
BJ1896856,COc1ccc(NS(=O)(=O)c2ccc(cc2)N=Nc2ccc(O)c(c2)C(O)=O)nn1
BJ1899091,OS(=O)(=O)c1ccc2nc([nH]c2c1)-c1ccccc1
BJ1896967,CCCCCCCCCCCCCCSCC(O)=O
BJ1896755,Cc1ccc(cc1)C(=C/CN1CCCC1)\c1cccc(\C=C\C(O)=O)n1
BJ1896955,Cc1c(C)c2OC(C)(CCc2c(C)c1O)C(O)=O
BJ1894835,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O
BJ1894896,[H][C@@]12CC[C@H]([C@H](C)CCC(O)=O)[C@@]1(C)C(=O)C[C@@]1([H])[C@@]2([H])C(=O)C[C@]2([H])CC(=O)CC[C@]12C
BJ1894828,N[C@H](Cc1c[nH]c2ccccc12)C(O)=O
BJ1899220,CCOC(=O)c1ccccc1OC(N)=O
BJ1894510,[H][C@@](N)(C(=O)N[C@]1([H])C(=O)N2[C@]1([H])SC(C)(C)[C@]2([H])C(O)=O)c1ccc(O)cc1
BJ1894525,"C[C@@H]1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO |c:11,t:7|"
BJ1895728,COc1cc(OC)c(Cl)c2O[C@]3([C@H](C)CC(=O)C=C3OC)C(=O)c12 |c:17|
BJ1896011,[H][C@]12CN3CCCC[C@@]3([H])[C@]([H])(CN3CCCC[C@]13[H])C2
BJ1896066,Oc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O
BJ1896682,CCN(CC)Cc1nccn1-c1ccc(cc1C(=O)c1ccccc1Cl)[N+]([O-])=O
BJ1896960,[H][C@]12COC(=O)[C@]1([H])[C@H](c1cc(OC)c(OP(O)(O)=O)c(OC)c1)c1cc3OCOc3cc1[C@H]2O[C@]1([H])O[C@]2([H])CO[C@@H](C)O[C@H]2[C@H](O)[C@H]1O
BJ1894788,CN(N=O)C(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O
BJ1894858,CC[C@H]1[C@H]2CC3[C@@H]4N(C)c5ccccc5[C@]44C[C@@H](C2C4O)N3[C@@H]1O
BJ1898126,[H][C@]12CCCC[N@+]1(C)CC(CC2)=C(c1cccs1)c1cccs1
BJ1897834,Oc1ccc2ccccc2c1
BJ1897931,CC(C)=CCC\C(C)=C\CC\C(C)=C\CC[C@]1(C)CCc2cc(O)cc(C)c2O1
BJ1895668,[H][C@]12CCCN1c1ccccc1S(=O)(=O)N2
BJ1896752,[H][C@@]12CN(C[C@]1([H])[C@H]2N)c1nc2n(cc(C(O)=O)c(=O)c2cc1F)-c1ccc(F)cc1F
BJ1898184,[H][C@@]12[C@H](O)[C@H](O)CN1CCC[C@H]2O
BJ1896880,C[C@@]1(CO)[C@H](O)CC[C@@]2(C)[C@H]1CC[C@H]1C[C@@H]3C[C@]21CC[C@]3(O)CO
BJ1896743,OCC1OC(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O
BJ1894889,CC(=O)OCC1=C(N2C(SC1)[C@H](NC(=O)CCCC(N)C([O-])=O)C2=O)C([O-])=O |t:5|
BJ1894907,CCc1cccc2c3CCOC(CC)(CC(O)=O)c3[nH]c12
BJ1894822,CC(CN(C)C)CN1c2ccccc2Sc2ccccc12
BJ1894512,C(N(Cc1ccccc1)c1ccccc1)C1=NCCN1 |t:17|
BJ1894529,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O
BJ1895754,O[C@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1ccc(O)c(O)c1
BJ1896023,C[C@]12CCC3C(CCC4=CC(=O)CC[C@]34C)C1CC[C@@H]2O |t:8|
BJ1894402,CCCCC(CC)CCC(CC(C)C)OS([O-])(=O)=O
BJ1896981,O=C(O[C@H]1[C@H](OC(=O)c2cccnc2)[C@@H](OC(=O)c2cccnc2)[C@H](OC(=O)c2cccnc2)[C@H](OC(=O)c2cccnc2)[C@@H]1OC(=O)c1cccnc1)c1cccnc1
BJ1896689,"CC(\C=C\C=C(C)\C=C\C1=C(C)C(=O)[C@@H](O)CC1(C)C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)C(=O)[C@@H](O)CC1(C)C |c:9,34|"
BJ1894770,NC(=O)c1cnccn1
BJ1894775,COc1ccc2nccc([C@H](O)[C@@H]3CC4CC[N@@]3CC4C=C)c2c1
BJ1894837,Cc1cc(CC(O)=O)n(C)c1C(=O)c1ccc(Cl)cc1
BJ1896734,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1
BJ1896962,CCCCCN(CCCOC)C(=O)[C@@H](CCC(O)=O)NC(=O)c1ccc(Cl)c(Cl)c1
BJ1896857,CC(C)NCC(O)COc1cc(C)c(OC(C)=O)c(C)c1C
BJ1899112,OS(=O)(=O)c1ccc(cc1)-c1c2ccc(n2)c(-c2ccc(cc2)S(O)(=O)=O)c2ccc([nH]2)c(-c2ccc(cc2)S(O)(=O)=O)c2ccc(n2)c(-c2ccc(cc2)S(O)(=O)=O)c2ccc1[nH]2
BJ1896758,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC(=C)[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H] |c:23|
BJ1896908,CC(C)Cc1ccc(cc1)C(C)C(=O)NO
BJ1896749,NCCCCNC(N)=N
BJ1896905,CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1
BJ1895070,CC(=O)N[C@@H](CCC(N)=O)C(O)=O
BJ1894895,O=C(\C=C\C=C\c1ccc2OCOc2c1)N1CCCCC1
BJ1894827,CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1
BJ1899128,O=c1n2CCCCCc2nc2ccccc12
BJ1894499,O=c1[nH]cnc2[nH]ncc12
BJ1894515,CC(=O)Oc1ccccc1C(O)=O
BJ1895731,OC(=O)c1ccccc1OC(=O)c1ccccc1O
BJ1896013,[H][C@@]12Cc3cn(C)c4cccc(c34)[C@@]1([H])C[C@@H](CNC(=O)OCc1ccccc1)CN2C
BJ1896067,CCOP(=S)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1
BJ1897846,Clc1cccc(COc2ccccc2C(=C)n2ccnc2)c1
BJ1896970,OC(=O)c1cc(O)c2c3nc4ccccc4oc3cc(=O)c2n1
BJ1894853,Nc1ccc(cc1)S(N)(=O)=O
BJ1894857,O=C1CC2OCC=C3CN4CC[C@@]56C4C[C@@H]3[C@@H]2C5N1c1ccccc61
BJ1896684,Cc1ccccc1-n1c(CF)nc2ccc(N)cc2c1=O
BJ1897837,Clc1ccc(NC(=O)Nc2ccc(Cl)c(Cl)c2)cc1
BJ1896848,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccccc1)N(C)C(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](N)CCCN=C(N)N)C(N)=O
BJ1896823,Cc1cccc(Oc2cnc(=O)[nH]c2)c1
BJ1896891,CC(C)C[C@H](NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)NNC(N)=O
BJ1896643,COC[C@@H](NC(C)=O)C(=O)NCc1ccccc1
BJ1896742,CCNC(=O)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1
BJ1894884,COc1ccc2cc3-c4cc5OCOc5cc4CC[n+]3cc2c1OC
BJ1894906,OCC(O)CN1CCN(CC1)c1ccccc1
BJ1894820,CN1CCN(CCCN2c3ccccc3Sc3ccc(cc23)C(F)(F)F)CC1
BJ1894260,[H][C@]12NC(=O)C(=O)N1[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O
BJ1894513,Oc1cccc2Cc3cccc(O)c3C(=O)c12
BJ1894530,CS(=O)(=O)OCCCCOS(C)(=O)=O
